dimensions,rock_chance,grass_grow_back,rand_catch,in_medias_res,m_number,m_die_of_hunger,m_preg_time,m_max_age,o_number,o_die_of_hunger,o_preg_time,o_max_age,rand_variance_trait,speed,ticks,avg_speed_mouse,avg_speed_owl,non_NA_count_mice,non_NA_count_owls,repetitions,NA_fraction_mice,NA_fraction_owls
20,0,5,True,True,280,3,6,0,10,12,9,0,20,True,500,82.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,12,10,0,20,True,100,69.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,12,10,0,20,True,500,82.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,3,0,20,True,100,49.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,3,0,20,True,500,84.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,4,0,20,True,100,54.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,4,0,20,True,500,71.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,5,0,20,True,100,65.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,5,0,20,True,500,72.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,6,0,20,True,100,52.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,6,0,20,True,500,87.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,7,0,20,True,100,45.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,7,0,20,True,500,64.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,8,0,20,True,100,60.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,8,0,20,True,500,48.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,9,0,20,True,100,58.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,9,0,20,True,500,101.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,10,0,20,True,100,50.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,13,10,0,20,True,500,61.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,3,0,20,True,100,81.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,3,0,20,True,500,73.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,4,0,20,True,100,59.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,4,0,20,True,500,59.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,5,0,20,True,100,68.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,5,0,20,True,500,82.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,6,0,20,True,100,61.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,6,0,20,True,500,43.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,7,0,20,True,100,62.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,7,0,20,True,500,48.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,8,0,20,True,100,65.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,8,0,20,True,500,74.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,9,0,20,True,100,49.0,100.0,2,1,2,0.0,0.5
20,0,5,True,True,280,3,6,0,10,14,9,0,20,True,500,60.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,14,10,0,20,True,100,53.0,60.0,2,1,2,0.0,0.5
20,0,5,True,True,280,3,6,0,10,14,10,0,20,True,500,76.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,3,0,20,True,100,58.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,3,0,20,True,500,104.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,4,0,20,True,100,52.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,4,0,20,True,500,83.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,5,0,20,True,100,60.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,5,0,20,True,500,89.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,6,0,20,True,100,64.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,6,0,20,True,500,60.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,7,0,20,True,100,51.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,7,0,20,True,500,68.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,8,0,20,True,100,61.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,8,0,20,True,500,72.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,9,0,20,True,100,64.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,9,0,20,True,500,119.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,10,0,20,True,100,59.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,6,0,10,15,10,0,20,True,500,77.5,,4,0,4,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,3,0,20,True,500,79.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,4,0,20,True,500,54.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,5,0,20,True,500,70.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,6,0,20,True,500,59.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,7,0,20,True,500,66.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,8,0,20,True,500,60.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,9,0,20,True,500,64.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,5,10,0,20,True,500,63.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,3,0,20,True,500,82.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,4,0,20,True,500,58.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,5,0,20,True,500,56.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,6,0,20,True,500,71.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,7,0,20,True,500,71.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,8,0,20,True,500,64.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,9,0,20,True,500,65.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,6,10,0,20,True,500,81.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,3,0,20,True,100,61.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,3,0,20,True,500,56.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,4,0,20,True,100,61.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,4,0,20,True,500,56.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,5,0,20,True,100,60.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,5,0,20,True,500,72.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,6,0,20,True,100,55.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,6,0,20,True,500,54.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,7,0,20,True,100,62.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,7,0,20,True,500,76.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,8,0,20,True,100,72.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,8,0,20,True,500,95.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,9,0,20,True,100,62.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,9,0,20,True,500,99.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,10,0,20,True,100,63.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,7,10,0,20,True,500,81.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,3,0,20,True,100,65.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,3,0,20,True,500,74.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,4,0,20,True,100,67.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,4,0,20,True,500,55.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,5,0,20,True,100,55.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,5,0,20,True,500,80.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,6,0,20,True,100,50.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,6,0,20,True,500,70.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,7,0,20,True,100,71.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,7,0,20,True,500,77.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,8,0,20,True,100,49.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,8,0,20,True,500,70.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,9,0,20,True,100,62.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,9,0,20,True,500,73.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,10,0,20,True,100,53.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,8,10,0,20,True,500,89.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,3,0,20,True,100,61.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,3,0,20,True,500,74.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,4,0,20,True,100,58.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,4,0,20,True,500,87.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,5,0,20,True,100,53.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,5,0,20,True,500,73.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,6,0,20,True,100,60.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,6,0,20,True,500,81.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,7,0,20,True,100,61.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,7,0,20,True,500,35.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,8,0,20,True,100,77.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,8,0,20,True,500,72.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,9,0,20,True,100,68.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,9,0,20,True,500,88.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,10,0,20,True,100,52.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,9,10,0,20,True,500,64.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,3,0,20,True,100,52.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,3,0,20,True,500,66.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,4,0,20,True,100,70.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,4,0,20,True,500,78.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,5,0,20,True,100,67.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,5,0,20,True,500,56.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,6,0,20,True,100,56.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,6,0,20,True,500,42.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,7,0,20,True,100,57.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,7,0,20,True,500,66.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,8,0,20,True,100,63.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,8,0,20,True,500,81.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,9,0,20,True,100,62.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,9,0,20,True,500,72.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,10,0,20,True,100,48.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,10,10,0,20,True,500,56.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,3,0,20,True,100,57.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,3,0,20,True,500,68.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,4,0,20,True,100,66.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,4,0,20,True,500,78.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,5,0,20,True,100,65.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,5,0,20,True,500,75.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,6,0,20,True,100,52.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,6,0,20,True,500,65.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,7,0,20,True,100,57.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,7,0,20,True,500,47.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,8,0,20,True,100,58.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,8,0,20,True,500,75.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,9,0,20,True,100,60.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,9,0,20,True,500,109.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,10,0,20,True,100,70.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,11,10,0,20,True,500,87.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,3,0,20,True,100,63.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,3,0,20,True,500,106.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,4,0,20,True,100,57.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,4,0,20,True,500,78.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,5,0,20,True,100,65.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,5,0,20,True,500,48.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,6,0,20,True,100,62.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,6,0,20,True,500,83.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,7,0,20,True,100,55.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,7,0,20,True,500,71.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,8,0,20,True,100,64.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,8,0,20,True,500,75.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,9,0,20,True,100,67.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,9,0,20,True,500,70.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,10,0,20,True,100,58.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,12,10,0,20,True,500,67.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,3,0,20,True,100,46.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,3,0,20,True,500,58.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,4,0,20,True,100,53.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,4,0,20,True,500,90.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,5,0,20,True,100,64.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,5,0,20,True,500,93.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,6,0,20,True,100,60.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,6,0,20,True,500,74.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,7,0,20,True,100,62.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,7,0,20,True,500,68.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,8,0,20,True,100,60.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,8,0,20,True,500,95.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,9,0,20,True,100,52.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,9,0,20,True,500,74.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,10,0,20,True,100,60.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,13,10,0,20,True,500,33.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,3,0,20,True,100,47.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,3,0,20,True,500,61.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,4,0,20,True,100,50.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,4,0,20,True,500,70.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,5,0,20,True,100,53.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,5,0,20,True,500,66.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,6,0,20,True,100,57.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,6,0,20,True,500,107.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,7,0,20,True,100,57.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,7,0,20,True,500,82.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,8,0,20,True,100,56.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,8,0,20,True,500,86.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,9,0,20,True,100,69.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,9,0,20,True,500,66.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,10,0,20,True,100,61.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,14,10,0,20,True,500,91.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,3,0,20,True,100,63.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,3,0,20,True,500,54.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,4,0,20,True,100,63.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,4,0,20,True,500,81.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,5,0,20,True,100,57.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,5,0,20,True,500,73.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,6,0,20,True,100,52.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,6,0,20,True,500,52.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,7,0,20,True,100,72.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,7,0,20,True,500,68.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,8,0,20,True,100,66.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,8,0,20,True,500,83.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,9,0,20,True,100,53.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,9,0,20,True,500,47.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,10,0,20,True,100,68.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,3,7,0,10,15,10,0,20,True,500,83.25,,4,0,4,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,3,0,20,True,500,261.23,,13,0,13,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,4,0,20,True,500,242.54,,13,0,13,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,5,0,20,True,500,231.0,,13,0,13,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,6,0,20,True,500,237.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,7,0,20,True,500,264.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,8,0,20,True,500,289.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,9,0,20,True,500,209.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,5,10,0,20,True,500,223.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,3,0,20,True,500,222.33,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,4,0,20,True,500,246.0,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,5,0,20,True,500,228.22,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,6,0,20,True,500,221.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,7,0,20,True,500,249.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,8,0,20,True,500,231.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,9,0,20,True,500,143.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,6,10,0,20,True,500,271.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,3,0,20,True,100,72.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,3,0,20,True,500,236.11,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,4,0,20,True,100,71.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,4,0,20,True,500,244.0,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,5,0,20,True,100,74.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,5,0,20,True,500,204.0,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,6,0,20,True,100,76.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,6,0,20,True,500,229.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,7,0,20,True,100,73.0,99.0,2,1,2,0.0,0.5
20,0,5,True,True,280,4,2,0,10,7,7,0,20,True,500,251.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,8,0,20,True,100,71.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,8,0,20,True,500,149.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,9,0,20,True,100,77.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,9,0,20,True,500,220.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,10,0,20,True,100,72.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,7,10,0,20,True,500,261.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,3,0,20,True,100,75.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,3,0,20,True,500,230.11,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,4,0,20,True,100,72.0,76.0,2,1,2,0.0,0.5
20,0,5,True,True,280,4,2,0,10,8,4,0,20,True,500,221.11,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,5,0,20,True,100,70.5,79.0,2,1,2,0.0,0.5
20,0,5,True,True,280,4,2,0,10,8,5,0,20,True,500,230.33,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,6,0,20,True,100,66.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,6,0,20,True,500,284.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,7,0,20,True,100,73.0,91.0,2,1,2,0.0,0.5
20,0,5,True,True,280,4,2,0,10,8,7,0,20,True,500,229.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,8,0,20,True,100,77.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,8,0,20,True,500,215.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,9,0,20,True,100,78.0,86.0,2,1,2,0.0,0.5
20,0,5,True,True,280,4,2,0,10,8,9,0,20,True,500,369.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,10,0,20,True,100,70.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,8,10,0,20,True,500,209.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,3,0,20,True,100,78.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,3,0,20,True,500,243.44,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,4,0,20,True,100,82.5,89.0,2,2,2,0.0,0.0
20,0,5,True,True,280,4,2,0,10,9,4,0,20,True,500,266.89,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,5,0,20,True,100,84.5,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,5,0,20,True,500,252.89,,9,0,9,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,6,0,20,True,100,86.5,58.0,2,1,2,0.0,0.5
20,0,5,True,True,280,4,2,0,10,9,6,0,20,True,500,226.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,7,0,20,True,100,76.0,,2,0,2,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,7,0,20,True,500,321.0,,1,0,1,0.0,1.0
20,0,5,True,True,280,4,2,0,10,9,8,0,20,True,100,76.0,74.5,2,2,2,0.0,0.0
